tm_player_id,gsis_player_id,elias_player_id,nfl_player_id,tm_full_name,tm_position,elias_team_id,tm_team_abbrev,tm_season_year,tm_height,tm_weight,tm_dob,tm_age_sep1,tm_college,tm_college_conf,tm_experience,tm_jersey_number,tm_draft_round,tm_draft_num_in_round,tm_draft_number_overall,tm_draft_team,tm_draft_year,tm_40_time,tm_bench_reps,tm_broad_jump,tm_20_shuttle,tm_3_cone,tm_arm_length,tm_hand_span,tm_vert_jump,tm_wing_span,tm_athlete_score,tm_combine_score,tm_size_score,tm_production_score,tm_proday_dash40,tm_proday_3cone,tm_proday_bench,tm_proday_long_jump,tm_proday_ss20,tm_proday_vert
40144,00-0040144,CAL287735,,Jamaree Caldwell,DT,4400,LAC,2025,73,340,2000-08-30,25.003,Oregon,Big Ten Conference,1,99,3,Undrafted,86.0,LAC,2025,5.16,,,,,32.0,9.375,27.0,78.375,64.0,67.6,,65.7,,,,,,
40148,00-0040148,WAT830896,,Xavier Watts,SAF,200,ATL,2025,72,203,2001-11-22,23.775,Notre Dame,Independent,1,31,3,Undrafted,96.0,ATL,2025,,,,,,31.25,8.625,,76.5,68.6,75.1,,74.1,4.58,,,118.0,,35.0
40155,00-0040155,STU797614,,Danny Stutsman,LB,3300,NO,2025,75,233,2003-03-10,22.479,Oklahoma,Southeastern Conference,1,28,4,Undrafted,112.0,NO,2025,4.52,,,,,32.125,9.0,34.0,77.5,78.9,74.3,,71.7,,,22.0,,,
40157,00-0040157,CAR617082,,Barrett Carter,LB,920,CIN,2025,72,230,2002-10-23,22.858,Clemson,Atlantic Coast Conference,1,49,4,Undrafted,119.0,CIN,2025,,,116.0,4.41,,32.125,9.25,34.5,78.625,74.7,74.2,,70.8,4.63,,22.0,,,33.0
40160,00-0040160,SAW202770,,Jack Sawyer,LB,3900,PIT,2025,76,260,2002-05-06,23.323,Ohio State,Big Ten Conference,1,33,4,Undrafted,123.0,PIT,2025,,,,,,31.75,9.75,,77.125,72.3,74.5,,72.4,,,21.0,,,
40163,00-0040163,TRA502235,,Jalen Travis,OT,2200,IND,2025,80,339,2002-04-19,23.37,Iowa State,Big Twelve Conference,1,75,4,Undrafted,127.0,IND,2025,5.14,26.0,112.0,,,34.875,10.5,35.0,83.5,83.0,71.8,,66.3,,8.08,,,4.94,
40165,00-0040165,MOO510423,,Malachi Moore,SAF,3430,NYJ,2025,71,196,2001-09-13,23.967,Alabama,Southeastern Conference,1,27,4,Undrafted,130.0,NYJ,2025,,,,,,29.625,9.0,,75.25,68.4,68.5,,67.7,,,,,,
40166,00-0040166,RIL581406,,Quincy Riley,CB,3300,NO,2025,71,195,2001-05-26,24.268,Louisville,Atlantic Coast Conference,1,29,4,Undrafted,131.0,NO,2025,4.48,,,,,31.0,8.5,,75.0,73.6,74.0,,70.3,,,,,,
40175,00-0040175,PHI382890,,Jordan Phillips,DT,2700,MIA,2025,75,305,2004-06-30,21.17,Maryland,Big Ten Conference,1,94,5,Undrafted,143.0,MIA,2025,,29.0,108.0,4.65,8.19,31.5,9.75,31.0,79.125,69.3,65.7,,63.0,,7.65,,,,
40182,00-0040182,TRA122505,,Dante Trader Jr.,SAF,2700,MIA,2025,71,202,2003-02-13,22.548,Maryland,Big Ten Conference,1,11,5,Undrafted,155.0,MIA,2025,,12.0,117.0,4.32,7.09,31.25,8.875,31.0,75.125,53.5,55.0,,56.9,4.65,,16.0,,,33.5
40183,00-0040183,ROB134912,,Elijah Roberts,DE,4900,TB,2025,76,295,2001-12-24,23.688,SMU,Atlantic Coast Conference,1,95,5,Undrafted,157.0,TB,2025,4.78,,116.0,,,33.625,10.25,31.5,82.5,75.0,69.6,,68.6,,,25.0,,4.78,
40187,00-0040187,EVA558806,,Mitchell Evans,TE,750,CAR,2025,77,258,2003-03-18,22.457,Notre Dame,Independent,1,84,5,Undrafted,163.0,CAR,2025,4.74,,115.0,4.4,7.25,31.875,9.5,31.0,77.0,62.0,69.6,,66.5,4.72,7.14,17.0,118.0,4.38,33.5
40188,00-0040188,BLA193035,,Yahya Black,DT,3900,PIT,2025,77,336,2002-04-21,23.364,Iowa,Big Ten Conference,1,94,5,Undrafted,164.0,PIT,2025,5.39,,101.0,4.72,7.63,35.0,10.25,25.5,83.875,55.8,63.1,,61.1,,7.58,,,4.58,
40194,00-0040194,HAW060991,,Jackson Hawes,TE,610,BUF,2025,76,253,2000-12-06,24.734,Georgia Tech,Atlantic Coast Conference,1,85,5,Undrafted,173.0,BUF,2025,4.82,16.0,121.0,4.4,,32.125,9.125,34.5,79.0,61.9,67.0,,65.0,4.94,,,,4.7,
40195,00-0040195,BUR173022,,Denzel Burke,CB,3800,ARI,2025,71,190,2002-11-10,22.808,Ohio State,Big Ten Conference,1,29,5,Undrafted,174.0,ARI,2025,4.48,,,,,31.375,8.75,,77.125,67.6,70.1,,68.7,,,,,,
40198,00-0040198,GOR407357,,Ollie Gordon II,RB,2700,MIA,2025,74,225,2004-01-15,21.627,Oklahoma State,Big Twelve Conference,1,31,6,Undrafted,179.0,MIA,2025,4.61,,120.0,,,32.75,9.5,34.5,80.0,68.0,75.2,,73.7,,,12.0,,,
40213,00-0040213,LAN406670,,Rayuan Lane III,SAF,2250,JAX,2025,71,197,2003-07-21,22.115,Navy,American Athletic Conference,1,25,6,Undrafted,200.0,JAX,2025,4.57,,128.0,4.28,7.1,30.25,9.75,37.0,74.625,69.4,63.3,,59.4,,,13.0,,,
40227,00-0040227,MON216915,,Jonah Monheim,C,2250,JAX,2025,77,310,2002-06-07,23.235,USC,Big Ten Conference,1,60,7,Undrafted,221.0,JAX,2025,,,,,,30.125,9.25,,77.0,65.1,67.5,,68.7,,,,,,
40228,00-0040228,LIN173885,,Cody Lindenberg,LB,2520,LV,2025,74,236,2002-01-15,23.627,Minnesota,Big Ten Conference,1,55,7,Undrafted,222.0,LV,2025,,,,,,32.75,9.0,,77.625,69.0,67.6,,62.7,4.71,7.01,20.0,118.0,4.32,36.5
40231,00-0040231,BRU228808,,Carson Bruener,LB,3900,PIT,2025,74,226,2001-06-06,24.238,Washington,Big Ten Conference,1,44,7,Undrafted,226.0,PIT,2025,4.58,,119.0,,,31.75,9.25,33.5,78.25,81.9,70.8,,60.7,,6.77,,,4.24,
40238,00-0040238,ALL557062,,LeQuint Allen Jr.,RB,2250,JAX,2025,72,201,2004-08-05,21.071,Syracuse,Atlantic Coast Conference,1,36,7,Undrafted,236.0,JAX,2025,,,120.0,,,32.0,10.125,35.0,78.625,72.3,66.7,,62.6,,,,,,
40578,00-0040578,PEA279289,,James Pearce Jr.,DE,200,ATL,2025,77,242,2003-10-12,21.888,Tennessee,Southeastern Conference,1,27,1,Undrafted,26.0,ATL,2025,4.47,,123.0,,,32.75,10.0,31.0,80.875,75.9,82.3,,81.3,,,,,,
40580,00-0040580,STE772441,,Josaiah Stewart,LB,2510,LAR,2025,73,249,2003-04-26,22.35,Michigan,Big Ten Conference,1,10,3,Undrafted,90.0,LAR,2025,,,,,,31.875,9.5,,79.0,69.5,75.6,,83.5,,,,,,
40590,00-0040590,MUM478130,,Konata Mumpfield,WR,2510,LAR,2025,73,185,2002-10-24,22.855,Pittsburgh,Atlantic Coast Conference,1,15,7,Undrafted,242.0,LAR,2025,4.59,,124.0,,,29.375,8.5,36.0,74.375,60.9,56.0,,61.0,,6.77,,,4.19,
40639,00-0040639,ZAB207645,,Grey Zabel,G,4600,SEA,2025,78,316,2002-03-30,23.424,North Dakota State,Missouri Valley Football Conference,1,76,1,Undrafted,18.0,SEA,2025,,26.0,111.0,,,32.0,9.5,36.5,77.5,77.6,83.5,,85.2,,7.66,,,4.6,
40640,00-0040640,GIL701500,,Ashton Gillotte,DE,2310,KC,2025,75,270,2002-10-30,22.838,Louisville,Atlantic Coast Conference,1,97,3,Undrafted,66.0,KC,2025,,24.0,120.0,,,31.875,8.5,36.5,78.625,89.6,76.5,,71.3,4.65,6.94,,,4.35,
40641,00-0040641,POR120556,,Darien Porter,CB,2520,LV,2025,74,195,2001-01-06,24.652,Iowa State,Big Twelve Conference,1,26,3,Undrafted,68.0,LV,2025,4.3,,131.0,4.04,6.71,33.125,9.0,36.5,80.0,98.1,81.8,,65.1,,,,,,
40643,00-0040643,SAN739788,,Jonas Sanker,SAF,3300,NO,2025,73,210,2001-11-23,23.773,Virginia,Atlantic Coast Conference,1,33,3,Undrafted,93.0,NO,2025,4.48,12.0,128.0,,,32.25,9.75,36.5,77.625,71.4,70.0,,66.6,,7.06,,,4.48,
40644,00-0040644,ETI437791,,Trevor Etienne,RB,750,CAR,2025,68,198,2004-07-09,21.145,Georgia,Southeastern Conference,1,23,4,Undrafted,114.0,CAR,2025,4.42,15.0,124.0,,,29.25,9.5,35.0,70.5,76.9,67.5,,63.5,,7.2,,,4.34,
40669,00-0040669,TES116936,,Isaac TeSlaa,WR,1540,DET,2025,76,214,2002-02-20,23.528,Arkansas,Southeastern Conference,1,18,3,Undrafted,70.0,DET,2025,4.43,17.0,129.0,4.05,6.85,31.125,10.0,39.5,76.75,95.2,72.3,,55.0,,,,,,
40670,00-0040670,WIL458398,,Nohl Williams,CB,2310,KC,2025,73,200,2002-09-23,22.94,California,Atlantic Coast Conference,1,20,3,Undrafted,85.0,KC,2025,4.5,19.0,120.0,,,30.75,9.0,33.5,75.5,65.4,73.5,,77.8,,6.97,,,4.25,
40676,00-0040676,WAR065305,,Cam Ward,QB,2100,TEN,2025,74,219,2002-05-25,23.271,Miami,Atlantic Coast Conference,1,1,1,Undrafted,1.0,TEN,2025,,,,,,30.625,9.0,,75.75,84.0,84.2,,87.4,,,,,,
40685,00-0040685,GRA213591,,Mason Graham,DT,1050,CLE,2025,76,315,2003-09-03,21.995,Michigan,Big Ten Conference,1,94,1,Undrafted,5.0,CLE,2025,,24.0,,,,32.0,9.125,,78.5,70.3,83.0,,92.1,,,,,,
40686,00-0040686,CON147943,,Josh Conerly Jr.,OT,5110,WAS,2025,76,315,2003-11-05,21.822,Oregon,Big Ten Conference,1,72,1,Undrafted,29.0,WAS,2025,5.05,,103.0,,,33.5,10.375,34.5,82.25,79.4,79.2,,77.2,,,24.0,,,
40688,00-0040688,STA592296,,Malaki Starks,SAF,325,BAL,2025,73,203,2003-11-13,21.8,Georgia,Southeastern Conference,1,24,1,Undrafted,27.0,BAL,2025,4.5,,,4.45,7.26,31.625,9.5,33.0,78.375,64.9,79.1,,76.3,,,,,,
40236,00-0040236,MON116385,,Kyle Monangai,RB,810,CHI,2025,68,207,2002-06-06,23.238,Rutgers,Big Ten Conference,1,25,7,Undrafted,233.0,CHI,2025,4.6,,117.0,,,28.75,9.0,34.5,72.0,70.2,68.0,,64.6,,,,,4.4,
40672,00-0040672,WIL547635,,Tyleik Williams,DT,1540,DET,2025,75,328,2003-02-24,22.517,Ohio State,Big Ten Conference,1,91,1,Undrafted,28.0,DET,2025,,,,,,32.0,10.25,,78.625,74.2,77.5,,79.8,,,,,,
40677,00-0040677,CAR606063,,Abdul Carter,DE,3410,NYG,2025,75,252,2004-01-02,21.663,Penn State,Big Ten Conference,1,51,1,Undrafted,3.0,NYG,2025,,,,,,,,,,74.1,92.1,,96.2,,,,,,
40705,00-0040705,DIK189231,,Chimere Dike,WR,2100,TEN,2025,73,196,2001-12-14,23.715,Florida,Southeastern Conference,1,17,4,Undrafted,103.0,TEN,2025,4.34,,128.0,4.27,6.82,32.125,9.125,38.5,76.875,90.5,72.7,,60.1,,,,,,
40708,00-0040708,CAM395656,,Jihaad Campbell,LB,3700,PHI,2025,75,235,2004-02-24,21.517,Alabama,Southeastern Conference,1,30,1,Undrafted,31.0,PHI,2025,4.52,,127.0,,,32.5,10.5,,80.0,83.7,84.2,,79.5,,,,,,
40710,00-0040710,WAL117169,,Deone Walker,DT,610,BUF,2025,79,331,2004-03-11,21.474,Kentucky,Southeastern Conference,1,96,4,Undrafted,109.0,BUF,2025,,,104.0,,,34.25,10.625,25.0,84.125,51.0,71.0,,76.9,5.35,,22.0,,,
40716,00-0040716,WOO662980,,Craig Woodson,SAF,3200,NE,2025,72,200,2001-02-20,24.528,California,Atlantic Coast Conference,1,31,4,Undrafted,106.0,NE,2025,4.45,13.0,127.0,,,30.5,8.75,36.0,75.25,75.6,67.3,,59.8,,7.06,,,4.2,
40720,00-0040720,BAR659317,,Jahdae Barron,CB,1400,DEN,2025,71,200,2001-12-04,23.743,Texas,Southeastern Conference,1,23,1,Undrafted,20.0,DEN,2025,4.39,,123.0,,,29.625,9.5,35.0,73.5,79.1,85.9,,90.5,,7.05,,,4.2,
40727,00-0040727,HAR549958,,Tre Harris,WR,4400,LAC,2025,75,210,2002-02-28,23.507,Mississippi,Southeastern Conference,1,9,2,Undrafted,55.0,LAC,2025,4.54,,125.0,,,31.875,9.625,38.5,78.25,74.9,80.0,,78.8,,,,,,
40730,00-0040730,HAR819909,,RJ Harvey,RB,1400,DEN,2025,69,205,2001-02-04,24.572,UCF,Big Twelve Conference,1,12,2,Undrafted,60.0,DEN,2025,4.4,16.0,127.0,4.34,,29.0,9.0,38.0,71.25,83.7,81.2,,88.7,,,,,,
40738,00-0040738,KNI767772,,Demetrius Knight Jr.,LB,920,CIN,2025,74,240,2000-07-21,25.112,South Carolina,Southeastern Conference,1,44,2,Undrafted,49.0,CIN,2025,4.58,22.0,118.0,4.25,7.12,32.625,10.0,31.5,80.5,77.7,76.9,,70.7,,,,,,
40734,00-0040734,HEN144466,,TreVeyon Henderson,RB,3200,NE,2025,70,202,2002-10-22,22.86,Ohio State,Big Ten Conference,1,32,2,Undrafted,38.0,NE,2025,4.43,,128.0,,,30.75,9.5,38.5,76.125,91.7,85.3,,84.3,,,,,,
40725,00-0040725,EZE245894,,Donovan Ezeiruaku,DE,1200,DAL,2025,74,248,2003-05-25,22.271,Boston College,Atlantic Coast Conference,1,41,2,Undrafted,44.0,DAL,2025,,22.0,119.0,4.19,6.94,34.0,9.25,35.5,82.75,77.8,81.7,,89.9,,,,,,
40728,00-0040728,RAT523002,,Tate Ratledge,G,1540,DET,2025,78,315,2001-04-26,24.35,Georgia,Southeastern Conference,1,69,2,Undrafted,57.0,DET,2025,4.97,,113.0,,7.38,32.25,10.375,32.0,79.25,83.7,78.8,,71.6,,,25.0,,,
40722,00-0040722,GRE328003,,Mike Green,LB,325,BAL,2025,75,250,2003-07-28,22.096,Marshall,Sun Belt Conference,1,45,2,Undrafted,59.0,BAL,2025,,28.0,,,,32.0,8.5,,77.625,84.7,81.9,,73.5,,6.85,,,4.25,
40742,00-0040742,SAV292109,,Jonah Savaiinaea,G,2700,MIA,2025,77,326,2004-01-13,21.632,Arizona,Big Twelve Conference,1,72,2,Undrafted,37.0,MIA,2025,4.95,,106.0,4.66,,33.875,10.25,29.0,82.25,85.8,76.8,,69.3,,,,,,
40746,00-0040746,SCO814747,,Nic Scourton,DE,750,CAR,2025,74,257,2004-08-25,21.016,Texas A&M,Southeastern Conference,1,11,2,Undrafted,51.0,CAR,2025,,,,,,33.0,10.0,,80.875,68.2,76.0,,75.6,,,,,,
40126,00-0040126,LOV456221,,Colston Loveland,TE,810,CHI,2025,78,241,2004-04-09,21.394,Michigan,Big Ten Conference,1,84,1,Undrafted,10.0,CHI,2025,,,,,,32.75,10.0,,,66.9,78.9,,77.1,,,,,,
40136,00-0040136,UMA415291,,Princely Umanmielen,LB,750,CAR,2025,76,244,2002-04-18,23.372,Mississippi,Southeastern Conference,1,3,3,Undrafted,77.0,CAR,2025,4.72,,126.0,4.46,7.33,33.875,9.625,38.0,82.125,70.3,75.3,,81.3,4.73,7.15,,,4.48,
40152,00-0040152,STO728088,,Upton Stout,CB,4500,SF,2025,69,182,2002-01-09,23.643,Western Kentucky,Conference USA,1,20,3,Undrafted,100.0,SF,2025,4.44,21.0,128.0,4.29,,30.0,9.0,37.5,74.375,72.6,68.0,,63.9,,,,,,
40159,00-0040159,RAN769272,,Lathan Ransom,SAF,750,CAR,2025,72,206,2002-07-16,23.129,Ohio State,Big Ten Conference,1,22,4,Undrafted,122.0,CAR,2025,,,,,,30.5,8.5,,75.125,67.4,71.6,,67.6,4.59,,20.0,121.0,4.34,36.5
40170,00-0040170,AYO181317,,Elic Ayomanor,WR,2100,TEN,2025,74,206,2003-06-03,22.246,Stanford,Atlantic Coast Conference,1,5,4,Undrafted,136.0,TEN,2025,4.44,,127.0,,,32.375,10.0,38.5,78.375,83.0,78.1,,71.0,,,15.0,,,
40180,00-0040180,RIV512828,,Jalen Rivers,OT,920,CIN,2025,77,319,2002-09-12,22.97,Miami,Atlantic Coast Conference,1,74,5,Undrafted,153.0,CIN,2025,5.29,23.0,108.0,,,34.875,10.0,,83.875,71.6,72.1,,68.7,,,,,,
40208,00-0040208,BRO168325,,Tahj Brooks,RB,920,CIN,2025,69,220,2002-05-13,23.304,Texas Tech,Big Twelve Conference,1,25,6,Undrafted,193.0,CIN,2025,4.52,16.0,120.0,4.06,6.9,30.375,9.125,35.0,75.625,80.5,76.3,,72.8,,,,,,
40237,00-0040237,JOH679448,,Tez Johnson,WR,4900,TB,2025,70,165,2002-05-18,23.29,Oregon,Big Ten Conference,1,15,7,Undrafted,235.0,TB,2025,4.51,,131.0,4.15,6.65,29.375,9.0,37.0,73.75,63.2,74.4,,76.2,,,,,,
40579,00-0040579,SCH826491,,Carson Schwesinger,LB,1050,CLE,2025,75,242,2003-02-24,22.517,UCLA,Big Ten Conference,1,49,2,Undrafted,33.0,CLE,2025,,20.0,,,,31.625,9.25,39.5,77.5,75.8,79.8,,78.1,,,,,,
40582,00-0040582,SMI041251,,Arian Smith,WR,3430,NYJ,2025,72,179,2001-10-11,23.89,Georgia,Southeastern Conference,1,82,4,Undrafted,110.0,NYJ,2025,4.36,,127.0,4.19,6.82,31.25,9.0,38.0,77.0,85.3,72.3,,63.6,,,,,,
40583,00-0040583,MAR262884,,Woody Marks,RB,2120,HOU,2025,70,208,2000-12-29,24.671,USC,Big Ten Conference,1,27,4,Undrafted,116.0,HOU,2025,4.54,18.0,119.0,4.24,,29.125,9.0,35.0,71.875,72.8,67.2,,61.2,4.52,,,,,
40584,00-0040584,HEL493059,,Gunnar Helm,TE,2100,TEN,2025,77,241,2002-09-06,22.986,Texas,Southeastern Conference,1,84,4,Undrafted,120.0,TEN,2025,4.84,,,4.4,7.15,32.75,9.875,30.0,79.5,52.8,71.7,,78.8,,,,,,
40645,00-0040645,SIM360678,,Cody Simon,LB,3800,ARI,2025,74,229,2002-04-01,23.419,Ohio State,Big Ten Conference,1,50,4,Undrafted,115.0,ARI,2025,,,,,,31.25,9.75,,75.75,71.4,69.8,,66.1,4.6,7.19,21.0,120.0,4.38,33.5
40663,00-0040663,FAN288395,,Harold Fannin Jr.,TE,1050,CLE,2025,76,241,2004-07-20,21.115,Bowling Green,Mid-American Conference,1,44,3,Undrafted,67.0,CLE,2025,4.71,22.0,118.0,4.39,6.97,32.25,9.25,34.0,79.25,78.1,82.1,,83.3,,,,,,
40694,00-0040694,ALE196713,,Darius Alexander,DT,3410,NYG,2025,76,310,2000-08-26,25.014,Toledo,Mid-American Conference,1,91,3,Undrafted,65.0,NYG,2025,4.95,28.0,111.0,4.79,7.6,34.0,10.0,31.5,82.875,81.8,78.8,,73.5,,,,,,
40729,00-0040729,BEC032624,,Jack Bech,WR,2520,LV,2025,73,214,2002-12-18,22.704,TCU,Big Twelve Conference,1,18,2,Undrafted,58.0,LV,2025,,19.0,125.0,4.21,6.84,31.5,9.0,34.5,75.0,75.3,76.0,,70.8,,,,,,
40721,00-0040721,COL480656,,Alfred Collins,DT,4500,SF,2025,77,332,2001-10-08,23.899,Texas,Southeastern Conference,1,95,2,Undrafted,43.0,SF,2025,,,96.0,,,34.625,10.0,26.0,85.0,66.8,74.6,,76.1,,,,,,
40745,00-0040745,ERS415291,,Aireontae Ersery,OT,2120,HOU,2025,78,330,2002-02-19,23.531,Minnesota,Big Ten Conference,1,79,2,Undrafted,48.0,HOU,2025,5.01,25.0,111.0,4.82,7.81,33.125,9.5,29.5,80.875,87.8,78.5,,69.4,,,,,,
40134,00-0040134,BRY509133,,Pat Bryant,WR,1400,DEN,2025,75,200,2002-12-10,22.726,Illinois,Big Ten Conference,1,13,3,Undrafted,74.0,DEN,2025,4.61,,124.0,,,31.125,9.5,37.5,78.0,65.6,69.7,,71.5,,,,,,
40140,00-0040140,FAI264274,,Dylan Fairchild,G,920,CIN,2025,77,318,2003-05-08,22.318,Georgia,Southeastern Conference,1,63,3,Undrafted,81.0,CIN,2025,,,111.0,,,33.0,10.0,27.5,80.75,76.8,75.2,,75.3,,,,,,29.5
40162,00-0040162,SAM338622,,Dylan Sampson,RB,1050,CLE,2025,68,201,2004-09-14,20.964,Tennessee,Southeastern Conference,1,22,4,Undrafted,126.0,CLE,2025,,13.0,124.0,,,30.5,8.75,35.0,73.0,84.1,82.0,,81.2,4.42,,,,,
40164,00-0040164,LAN312554,,Jaylin Lane,WR,5110,WAS,2025,70,196,2002-05-01,23.337,Virginia Tech,Atlantic Coast Conference,1,83,4,Undrafted,128.0,WAS,2025,4.34,14.0,132.0,4.12,6.75,31.75,9.875,40.0,77.25,94.5,76.1,,62.9,,,,,,
40185,00-0040185,SIG335607,,Marques Sigle,SAF,4500,SF,2025,71,199,2002-07-18,23.123,Kansas State,Big Twelve Conference,1,36,5,Undrafted,160.0,SF,2025,4.37,,130.0,,,30.75,9.25,38.0,74.0,84.3,70.7,,65.8,,,18.0,,,
40189,00-0040189,GAD727534,,Oronde Gadsden II,TE,4400,LAC,2025,77,236,2003-06-25,22.186,Syracuse,Atlantic Coast Conference,1,86,5,Undrafted,165.0,LAC,2025,,,114.0,,,33.375,10.0,34.0,81.625,69.9,70.8,,76.0,4.65,,19.0,117.0,,34.5
40230,00-0040230,CRA691586,,Kitan Crawford,SAF,3800,ARI,2025,71,202,2001-12-31,23.669,Nevada,Mountain West Conference,1,36,7,Undrafted,225.0,ARI,2025,4.41,18.0,128.0,4.03,6.81,31.0,9.5,41.5,75.25,88.4,71.4,,58.7,,,,,,
40577,00-0040577,WAL201646,,Jalon Walker,DE,200,ATL,2025,74,245,2004-02-24,21.517,Georgia,Southeastern Conference,1,11,1,Undrafted,15.0,ATL,2025,,,,,,32.0,10.25,,79.875,72.0,76.5,,69.9,,,,,,
40581,00-0040581,THO801699,,Dont'e Thornton Jr.,WR,2520,LV,2025,77,205,2002-11-30,22.754,Tennessee,Southeastern Conference,1,10,4,Undrafted,108.0,LV,2025,4.3,,126.0,,,32.125,9.625,33.0,79.0,89.0,74.0,,65.6,,,,,,
40719,00-0040719,TUT066215,,Bhayshul Tuten,RB,2250,JAX,2025,69,209,2002-02-14,23.545,Virginia Tech,Atlantic Coast Conference,1,33,4,Undrafted,104.0,JAX,2025,4.32,,130.0,4.41,,29.5,9.0,40.5,72.875,91.4,80.6,,74.8,,,24.0,,4.15,
