Rank,playerId,league,playerImageId,headshotUrl,player,playerFullName,position,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamImageId,lastNFLTeamId,lastNFLTeamAbbrev,lastNFLTeamName,lastNFLTeamLocation,lastNFLTeamFullName,inFBS,inFCS,activeFBSTeam,activeFCSTeam,teamColor,gameConference,College,pro_day_40,pro_day_10_split,pro_day_3_cone,pro_day_vertical,pro_day_broad,pro_day_bench,combine_40,combine_10_split,combine_3_cone,combine_vertical,combine_broad,combine_bench,height,weight,hand_size,wing_span,arm_length,CmbnScr,AthleteScr,ProdScr,SizeScr,G,null
1,100064470,NCAA,100064470,,Will Whitson,Will Whitson,DL,Mississippi State Bulldogs,MST,100000227,MSST,,,,,,true,,,,#660000,SEC,Mississippi State,-,-,,,,,-,-,-,-,,,77,295,-,,-,-,-,-,-,2,
1,100043872,NCAA,100043872,,Mason White,Mason White,DB,Oregon State Beavers,ORST,100000265,ORST,,,,,,true,,,,#D73F09,Pac-12,Oregon State,-,-,,,,,-,-,-,-,,,72,194,-,,-,-,-,-,-,12,
1,100123902,NCAA,100123902,,Chase Allen,Chase Allen,K,Rice Owls,RICE,100000275,TXRI,,,,,,true,,,,#00205B,The American,Rice,-,-,,,,,-,-,-,-,,,73,216,-,,-,-,-,-,-,7,
1,100123910,NCAA,100123910,,Jamil Burroughs,Jamil Burroughs,DL,Mississippi State Bulldogs,MST,100000227,MSST,,,,,,true,,,,#660000,SEC,Mississippi State,-,-,,,,,-,-,-,-,,,75,330,-,,-,-,-,-,-,11,
1,100123915,NCAA,100123915,,Damieon George Jr.,Damieon George Jr.,OL,Florida Gators,UF,100000163,FLUN,,,,,,true,,,,#FA4616,SEC,Florida,-,-,,,,,-,-,-,-,,,78,365,-,,-,-,-,-,-,12,
1,100123919,NCAA,100123919,,Sam Johnson,Sam Johnson,P,USC Trojans,USC,100000326,CASC,,,,,,true,,,,#991B1E,Big Ten,USC,-,-,,,,,-,-,-,-,,,75,225,-,,-,-,-,-,-,13,
1,100123924,NCAA,100123924,,Jah-Marien Latham,Jah-Marien Latham,LB,Alabama Crimson Tide,BAMA,100000103,ALUN,,,,,,true,,,,#A80532,SEC,Alabama,-,-,,,,,-,-,-,-,,,75,262,-,,-,-,-,-,-,1,
1,100123931,NCAA,100123931,,Jahquez Robinson,Jahquez Robinson,DB,Auburn Tigers,AUB,100000115,ALAU,,,,,,true,,,,#03244D,SEC,Auburn,-,-,,,,,-,-,-,-,,,74,205,-,,-,-,-,-,-,12,
1,100123939,NCAA,100123939,,Roydell Williams,Roydell Williams,RB,Florida State Seminoles,FSU,100000167,FLST,,,,,,true,,,,#900028,ACC,Florida State,-,-,,,,,-,-,-,-,,,70,223,-,,-,-,-,-,-,7,
1,100129747,NCAA,100129747,,Patrick Gurd,Patrick Gurd,TE,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,76,250,-,,-,-,-,-,-,13,
1,100129748,NCAA,100129748,,Darrion Henry-Young,Darrion Henry-Young,DL,Coastal Carolina Chanticleers,CCAR,100000141,SCCC,,,,,,true,,,,#009297,Sun Belt,Coastal Carolina,-,-,,,,,-,-,-,-,,,76,283,-,,-,-,-,-,-,13,
1,100129752,NCAA,100129752,,Cameron Martinez,Cameron Martinez,DB,Boston College Eagles,BC,100000121,MABC,,,,,,true,,,,#821E1E,ACC,Boston College,-,-,,,,,-,-,-,-,,,70,188,-,,-,-,-,-,-,4,
1,100129753,NCAA,100129753,,Mitchell Melton,Mitchell Melton,LB,Virginia Cavaliers,UVA,100000335,VAUN,,,,,,true,,,,#EA4B0F,ACC,Virginia,-,-,,,,,-,-,-,-,,,76,256,-,,-,-,-,-,-,14,
1,100052545,NCAA,100052545,,Joe Royer,Joe Royer,TE,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,77,250,10.750,78.75,31.500,67.5,68.3,65.9,-,13,
1,100121550,NCAA,100121550,,Isaiah Alston,Isaiah Alston,WR,James Madison Dukes,JMU,100000197,VAJM,,,,,,true,,,,#450084,Sun Belt,James Madison,-,-,,,,,-,-,-,-,,,76,199,-,,-,-,-,-,-,12,
1,100123418,NCAA,100123418,,Preston Fox,Preston Fox,WR,West Virginia Mountaineers,WVU,100000343,WVUN,,,,,,true,,,,#002B5C,Big 12,West Virginia,-,-,,,,,-,-,-,-,,,70,188,-,,-,-,-,-,-,10,
1,100123425,NCAA,100123425,,Chris Mayo,Chris Mayo,OL,Eastern Michigan Eagles,EMU,100000160,MIEA,,,,,,true,,,,#0B5F24,MAC,Eastern Michigan,-,-,,,,,-,-,-,-,,,77,213,-,,-,-,-,-,-,0,
1,100123427,NCAA,100123427,,Akheem Mesidor,Akheem Mesidor,DL,Miami (FL) Hurricanes,MIA,100000220,FLMI,,,,,,true,,,,#005030,ACC,Miami (FL),-,-,,,,,-,-,-,-,,,75,280,10.000,78.75,32.125,80.2,67.1,89.6,-,15,
1,100123432,NCAA,100123432,,Reese Smith,Reese Smith,WR,Liberty Flames,LIB,100000206,VALB,,,,,,true,,,,#A70F00,C-USA,Liberty,-,-,,,,,-,-,-,-,,,70,205,-,,-,-,-,-,-,12,
1,100123439,NCAA,100123439,,Jordan White,Jordan White,OL,Vanderbilt Commodores,VAN,100000333,TNVA,,,,,,true,,,,#000000,SEC,Vanderbilt,-,-,,,,,-,-,-,-,,,74,309,-,,-,-,-,-,-,13,
1,100099481,NCAA,100099481,,Tony Mathis Jr.,Tony Mathis Jr.,RB,Marshall Thundering Herd,MRSH,100000214,WVMA,,,,,,true,,,,#00B140,Sun Belt,Marshall,-,-,,,,,-,-,-,-,,,73,195,-,,-,-,-,-,-,5,
1,100122821,NCAA,100122821,,Kedrick Bingley-Jones,Kedrick Bingley-Jones,DL,Mississippi State Bulldogs,MST,100000227,MSST,,,,,,true,,,,#660000,SEC,Mississippi State,-,-,,,,,-,-,-,-,,,76,320,-,,-,-,-,-,-,13,
1,100122823,NCAA,100122823,,Jalen Brooks,Jalen Brooks,LB,Missouri State Bears,MOST,100000230,MOSW,,,,,,true,,,,#5E0009,C-USA,Missouri State,-,-,,,,,-,-,-,-,,,71,230,-,,-,-,-,-,-,11,
1,100122825,NCAA,100122825,,Noah Burnette,Noah Burnette,K,Notre Dame Fighting Irish,ND,100000258,INND,,,,,,true,,,,#0C2340,IND (FBS),Notre Dame,-,-,,,,,-,-,-,-,,,70,185,-,,-,-,-,-,-,6,
1,100122826,NCAA,100122826,,Chance Carroll,Chance Carroll,OL,Georgia Southern Eagles,GASO,100000174,GASO,,,,,,true,,,,#011E41,Sun Belt,Georgia Southern,-,-,,,,,-,-,-,-,,,74,290,-,,-,-,-,-,-,13,
1,100122827,NCAA,100122827,,Ja'Qurious Conley,Ja'Qurious Conley,DB,Charlotte 49ers,CHAR,100000136,NCCR,,,,,,true,,,,#005F31,The American,Charlotte,-,-,,,,,-,-,-,-,,,73,215,-,,-,-,-,-,-,11,
1,100122836,NCAA,100122836,,Elijah Green,Elijah Green,RB,Sam Houston State Bearkats,SHSU,100000281,TXSH,,,,,,true,,,,#F78E1E,C-USA,Sam Houston State,-,-,,,,,-,-,-,-,,,71,210,-,,-,-,-,-,-,8,
1,100122837,NCAA,100122837,,Tony Grimes,Tony Grimes,DB,Purdue Boilermakers,PUR,100000273,INPU,,,,,,true,,,,#D9C89E,Big Ten,Purdue,-,-,,,,,-,-,-,-,,,74,195,-,,-,-,-,-,-,11,
1,100122842,NCAA,100122842,,Malik McGowan,Malik McGowan,OL,UNLV Rebels,UNLV,100000325,NVLV,,,,,,true,,,,#B10202,MWC,UNLV,-,-,,,,,-,-,-,-,,,77,325,-,,-,-,-,-,-,13,
1,100122849,NCAA,100122849,,Spencer Triplett,Spencer Triplett,OL,North Carolina Tar Heels,UNC,100000245,NCUN,,,,,,true,,,,#7BAED5,ACC,North Carolina,-,-,,,,,-,-,-,-,,,73,240,-,,-,-,-,-,-,12,
1,100124318,NCAA,100124318,,Jacob Graham,Jacob Graham,OL,Texas A&M Aggies,TXAM,100000312,TXAM,,,,,,true,,,,#5C0025,SEC,Texas A&M,-,-,,,,,-,-,-,-,,,70,218,-,,-,-,-,-,-,13,
1,100124329,NCAA,100124329,,Haynes King,Haynes King,QB,Georgia Tech Yellow Jackets,GT,100000176,GATC,,,,,,true,,,,#B3A369,ACC,Georgia Tech,-,-,,,,,4.46,1.56,6.89,33.5,116,,75,215,9.000,76.5,31.875,73.3,94.2,61.1,-,12,
1,100124332,NCAA,100124332,,Josh Moten,Josh Moten,DB,Southern Miss Golden Eagles,USM,100000296,MSSO,,,,,,true,,,,#000000,Sun Belt,Southern Miss,-,-,,,,,-,-,-,-,,,72,185,-,,-,-,-,-,-,13,
1,100124335,NCAA,100124335,,Aki Ogunbiyi,Aki Ogunbiyi,OL,Colorado Buffaloes,COLO,100000143,COUN,,,,,,true,,,,#000000,Big 12,Colorado,-,-,,,,,-,-,-,-,,,76,340,-,,-,-,-,-,-,6,
1,100124339,NCAA,100124339,,Devin Price,Devin Price,WR,Mississippi Rebels,MISS,100000226,MSUN,,,,,,true,,,,#CC092F,SEC,Mississippi,-,-,,,,,-,-,-,-,,,75,195,-,,-,-,-,-,-,11,
1,100124342,NCAA,100124342,,Dallas Walker IV,Dallas Walker IV,DL,Auburn Tigers,AUB,100000115,ALAU,,,,,,true,,,,#03244D,SEC,Auburn,-,-,,,,,-,-,-,-,,,75,362,-,,-,-,-,-,-,12,
1,100098006,NCAA,100098006,,Zach Calzada,Zach Calzada,QB,Kentucky Wildcats,UK,100000202,KYUN,,,,,,true,,,,#003399,SEC,Kentucky,-,-,,,,,-,-,-,-,,,76,230,-,,-,-,-,-,-,3,
1,100099695,NCAA,100099695,,Justin Olson,Justin Olson,WR,Charlotte 49ers,CHAR,100000136,NCCR,,,,,,true,,,,#005F31,The American,Charlotte,-,-,,,,,-,-,-,-,,,75,210,-,,-,-,-,-,-,2,
1,100122515,NCAA,100122515,,DeShawn Hanika,DeShawn Hanika,TE,Kansas Jayhawks,KU,100000198,KSUN,,,,,,true,,,,#0051BA,Big 12,Kansas,-,-,,,,,-,-,-,-,,,78,245,-,,-,-,-,-,-,5,
1,100122519,NCAA,100122519,,Daniel Jackson,Daniel Jackson,WR,Iowa State Cyclones,ISU,100000193,IAST,,,,,,true,,,,#C81030,Big 12,Iowa State,-,-,,,,,-,-,-,-,,,74,215,-,,-,-,-,-,-,2,
1,100122526,NCAA,100122526,,Tyler Miller,Tyler Miller,OL,Iowa State Cyclones,ISU,100000193,IAST,,,,,,true,,,,#C81030,Big 12,Iowa State,-,-,,,,,-,-,-,-,,,81,335,-,,-,-,-,-,-,12,
1,100131702,NCAA,100131702,,Robby Ashford,Robby Ashford,QB,Wake Forest Demon Deacons,WF,100000339,NCWF,,,,,,true,,,,#9E7E38,ACC,Wake Forest,-,-,,,,,-,-,-,-,,,74,220,-,,-,-,-,-,-,12,
1,100131708,NCAA,100131708,,Jonathan Denis,Jonathan Denis,OL,Louisiana Tech Bulldogs,LAT,100000208,LATC,,,,,,true,,,,#002F8B,C-USA,Louisiana Tech,-,-,,,,,-,-,-,-,,,75,316,-,,-,-,-,-,-,10,
1,100131713,NCAA,100131713,,Kris Hutson,Kris Hutson,WR,Arizona Wildcats,ARIZ,100000109,AZUN,,,,,,true,,,,#BB003A,Big 12,Arizona,-,-,,,,,-,-,-,-,,,71,173,-,,-,-,-,-,-,12,
1,100131714,NCAA,100131714,,Jaylan Jeffers,Jaylan Jeffers,OL,UCLA Bruins,UCLA,100000324,CALA,,,,,,true,,,,#2774AE,Big Ten,UCLA,-,-,,,,,-,-,-,-,,,78,315,-,,-,-,-,-,-,0,
1,100131721,NCAA,100131721,,Logan Sagapolu,Logan Sagapolu,DL,Washington Huskies,UW,100000340,WAUN,,,,,,true,,,,#2B2F64,Big Ten,Washington,-,-,,,,,-,-,-,-,,,74,345,-,,-,-,-,-,-,11,
1,100072388,NCAA,100072388,,Justin Flowe,Justin Flowe,LB,UNLV Rebels,UNLV,100000325,NVLV,,,,,,true,,,,#B10202,MWC,UNLV,-,-,,,,,-,-,-,-,,,74,230,-,,-,-,-,-,-,12,
1,100099281,NCAA,100099281,,Isheem Young,Isheem Young,DB,Memphis Tigers,MEM,100000218,TNMS,,,,,,true,,,,#003087,The American,Memphis,-,-,,,,,-,-,-,-,,,70,220,-,,-,-,-,-,-,11,
1,100099286,NCAA,100099286,,Virdel Edwards II,Virdel Edwards II,DB,Hawaii Warriors,HAW,100000180,HIUN,,,,,,true,,,,#024731,MWC,Hawaii,-,-,,,,,-,-,-,-,,,74,210,-,,-,-,-,-,-,12,
1,100101579,NCAA,100101579,,Matthew Bedford,Matthew Bedford,OL,Oregon Ducks,ORE,100000264,ORUN,,,,,,true,,,,#20883F,Big Ten,Oregon,-,-,,,,,-,-,-,-,,,78,305,-,,-,-,-,-,-,7,
1,100124129,NCAA,100124129,,Kentrel Bullock,Kentrel Bullock,RB,South Alabama Jaguars,USA,100000288,ALSO,,,,,,true,,,,#00205B,Sun Belt,South Alabama,-,-,,,,,-,-,-,-,,,70,205,-,,-,-,-,-,-,12,
1,100124130,NCAA,100124130,,Demon Clowney,Demon Clowney,LB,South Carolina Gamecocks,SCAR,100000289,SCUN,,,,,,true,,,,#73000A,SEC,South Carolina,-,-,,,,,-,-,-,-,,,76,255,-,,-,-,-,-,-,7,
1,100124141,NCAA,100124141,,Cedric Melton,Cedric Melton,OL,Houston Cougars,HOU,100000182,TXHO,,,,,,true,,,,#C90822,Big 12,Houston,-,-,,,,,-,-,-,-,,,77,290,-,,-,-,-,-,-,4,
1,100129435,NCAA,100129435,,Bryson Bonds,Bryson Bonds,DB,Indiana Hoosiers,IND,100000190,INUN,,,,,,true,,,,#A90533,Big Ten,Indiana,-,-,,,,,-,-,-,-,,,72,202,-,,-,-,-,-,-,1,
1,100129439,NCAA,100129439,,Chris Freeman,Chris Freeman,K,Connecticut Huskies,CONN,100000146,CTUN,,,,,,true,,,,#0A1D5A,IND (FBS),Connecticut,-,-,,,,,-,-,-,-,,,73,200,-,,-,-,-,-,-,13,
1,100129445,NCAA,100129445,,Chris Keys Jr.,Chris Keys Jr.,DB,Florida Atlantic Owls,FAU,100000165,FLAT,,,,,,true,,,,#004B85,The American,Florida Atlantic,-,-,,,,,-,-,-,-,,,72,190,-,,-,-,-,-,-,12,
1,100129447,NCAA,100129447,,Damarjhe Lewis,Damarjhe Lewis,DL,SMU Mustangs,SMU,100000287,TXMU,,,,,,true,,,,#0033A0,ACC,SMU,-,-,,,,,-,-,-,-,,,75,309,-,,-,-,-,-,-,2,
1,100129457,NCAA,100129457,,Dexter Williams II,Dexter Williams II,QB,Kennesaw State Owls,KENN,100000200,GAKS,,,,,,true,,,,#FFC629,C-USA,Kennesaw State,-,-,,,,,-,-,-,-,,,73,218,-,,-,-,-,-,-,8,
1,100099105,NCAA,100099105,,Brandon Mack II,Brandon Mack II,LB,Houston Cougars,HOU,100000182,TXHO,,,,,,true,,,,#C90822,Big 12,Houston,-,-,,,,,-,-,-,-,,,76,245,-,,-,-,-,-,-,13,
1,100122855,NCAA,100122855,,Devan Boykin,Devan Boykin,DB,Indiana Hoosiers,IND,100000190,INUN,,,,,,true,,,,#A90533,Big Ten,Indiana,-,-,,,,,-,-,-,-,,,70,195,-,,-,-,-,-,-,16,
1,100122856,NCAA,100122856,,Anthony Carter Jr.,Anthony Carter Jr.,OL,North Carolina State Wolfpack,NCST,100000248,NCST,,,,,,true,,,,#EF1216,ACC,North Carolina State,-,-,,,,,-,-,-,-,,,75,318,-,,-,-,-,-,-,11,
1,100122864,NCAA,100122864,,Ben Finley,Ben Finley,QB,Akron Zips,AKR,100000102,OHAK,,,,,,true,,,,#C29C41,MAC,Akron,-,-,,,,,-,-,-,-,,,75,210,-,,-,-,-,-,-,11,
1,100122867,NCAA,100122867,,Sean Hill,Sean Hill,OL,Tulsa Golden Hurricane,TLSA,100000320,OKTU,,,,,,true,,,,#002D72,The American,Tulsa,-,-,,,,,-,-,-,-,,,75,315,-,,-,-,-,-,-,12,
1,100122874,NCAA,100122874,,Matt McCabe,Matt McCabe,OL,North Carolina State Wolfpack,NCST,100000248,NCST,,,,,,true,,,,#EF1216,ACC,North Carolina State,-,-,,,,,-,-,-,-,,,78,305,-,,-,-,-,-,-,13,
1,100122879,NCAA,100122879,,Jayland Parker,Jayland Parker,LB,Marshall Thundering Herd,MRSH,100000214,WVMA,,,,,,true,,,,#00B140,Sun Belt,Marshall,-,-,,,,,-,-,-,-,,,73,215,-,,-,-,-,-,-,7,
1,100122880,NCAA,100122880,,Josh Pierre-Louis,Josh Pierre-Louis,DB,Marshall Thundering Herd,MRSH,100000214,WVMA,,,,,,true,,,,#00B140,Sun Belt,Marshall,-,-,,,,,-,-,-,-,,,71,176,-,,-,-,-,-,-,12,
1,100122883,NCAA,100122883,,Porter Rooks,Porter Rooks,WR,Eastern Michigan Eagles,EMU,100000160,MIEA,,,,,,true,,,,#0B5F24,MAC,Eastern Michigan,-,-,,,,,-,-,-,-,,,73,200,-,,-,-,-,-,-,12,
1,100122885,NCAA,100122885,,Anthony Smith,Anthony Smith,WR,East Carolina Pirates,ECU,100000156,NCEA,,,,,,true,,,,#4A1F68,The American,East Carolina,-,-,,,,,-,-,-,-,,,75,189,-,,-,-,-,-,-,13,
1,100124047,NCAA,100124047,,RJ Adams,RJ Adams,DL,New Mexico Lobos,UNM,100000241,NMUN,,,,,,true,,,,#D41045,MWC,New Mexico,-,-,,,,,-,-,-,-,,,75,317,-,,-,-,-,-,-,2,
1,100124053,NCAA,100124053,,Deondre Buford,Deondre Buford,OL,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,76,325,-,,-,-,-,-,-,13,
1,100124055,NCAA,100124055,,Izayah Cummings,Izayah Cummings,TE,Appalachian State Mountaineers,APP,100000108,NCAP,,,,,,true,,,,#222222,Sun Belt,Appalachian State,-,-,,,,,-,-,-,-,,,76,240,-,,-,-,-,-,-,8,
1,100124059,NCAA,100124059,,Mike Drennen II,Mike Drennen II,RB,Toledo Rockets,TOL,100000316,OHTO,,,,,,true,,,,#00488F,MAC,Toledo,-,-,,,,,-,-,-,-,,,71,208,-,,-,-,-,-,-,4,
1,100124062,NCAA,100124062,,Anthony Gangi Jr.,Anthony Gangi Jr.,WR,Houston Cougars,HOU,100000182,TXHO,,,,,,true,,,,#C90822,Big 12,Houston,-,-,,,,,-,-,-,-,,,70,180,-,,-,-,-,-,-,0,
1,100124065,NCAA,100124065,,Josaih Hayes,Josaih Hayes,DL,Kentucky Wildcats,UK,100000202,KYUN,,,,,,true,,,,#003399,SEC,Kentucky,-,-,,,,,-,-,-,-,,,75,322,-,,-,-,-,-,-,6,
1,100124066,NCAA,100124066,,Rickey Hyatt Jr.,Rickey Hyatt Jr.,DB,Ohio Bobcats,OHIO,100000259,OHUN,,,,,,true,,,,#006848,MAC,Ohio,-,-,,,,,-,-,-,-,,,72,206,-,,-,-,-,-,-,10,
1,100073936,NCAA,100073936,,Beau Allen,Beau Allen,QB,Kentucky Wildcats,UK,100000202,KYUN,,,,,,true,,,,#003399,SEC,Kentucky,-,-,,,,,-,-,-,-,,,74,211,-,,-,-,-,-,-,2,
1,100098952,NCAA,100098952,,Isaiah Gibson Sr.,Isaiah Gibson Sr.,DL,Southern Miss Golden Eagles,USM,100000296,MSSO,,,,,,true,,,,#000000,Sun Belt,Southern Miss,-,-,,,,,-,-,-,-,,,76,320,-,,-,-,-,-,-,13,
1,100099735,NCAA,100099735,,Cecil Powell,Cecil Powell,DB,Sam Houston State Bearkats,SHSU,100000281,TXSH,,,,,,true,,,,#F78E1E,C-USA,Sam Houston State,-,-,,,,,-,-,-,-,,,72,205,-,,-,-,-,-,-,11,
1,100123977,NCAA,100123977,,Dre Butler,Dre Butler,DL,USF Bulls,USF,100000327,FLSO,,,,,,true,,,,#004A36,The American,USF,-,-,,,,,-,-,-,-,,,77,290,-,,-,-,-,-,-,0,
1,100123978,NCAA,100123978,,Elijah Canion,Elijah Canion,WR,Liberty Flames,LIB,100000206,VALB,,,,,,true,,,,#A70F00,C-USA,Liberty,-,-,,,,,-,-,-,-,,,76,225,-,,-,-,-,-,-,7,
1,100123984,NCAA,100123984,,Daniel Foster-Allen,Daniel Foster-Allen,OL,South Alabama Jaguars,USA,100000288,ALSO,,,,,,true,,,,#00205B,Sun Belt,South Alabama,-,-,,,,,-,-,-,-,,,77,290,-,,-,-,-,-,-,2,
1,100123985,NCAA,100123985,,Brandon Frazier,Brandon Frazier,TE,Auburn Tigers,AUB,100000115,ALAU,,,,,,true,,,,#03244D,SEC,Auburn,-,-,,,,,-,-,-,-,,,79,267,-,,-,-,-,-,-,11,
1,100123987,NCAA,100123987,,Jay Hardy,Jay Hardy,DL,Auburn Tigers,AUB,100000115,ALAU,,,,,,true,,,,#03244D,SEC,Auburn,-,-,,,,,-,-,-,-,,,75,317,-,,-,-,-,-,-,11,
1,100123988,NCAA,100123988,,Romello Height,Romello Height,LB,Texas Tech Red Raiders,TT,100000315,TXTC,,,,,,true,,,,#CC0000,Big 12,Texas Tech,-,-,,,,,4.64,1.63,-,39.0,125,,75,240,9.500,79.375,32.250,73.2,73.2,74.7,-,14,
1,100123990,NCAA,100123990,,Reed Hughes,Reed Hughes,OL,Auburn Tigers,AUB,100000115,ALAU,,,,,,true,,,,#03244D,SEC,Auburn,-,-,,,,,-,-,-,-,,,74,228,-,,-,-,-,-,-,12,
1,100123992,NCAA,100123992,,Tate Johnson,Tate Johnson,TE,Auburn Tigers,AUB,100000115,ALAU,,,,,,true,,,,#03244D,SEC,Auburn,-,-,,,,,-,-,-,-,,,75,271,-,,-,-,-,-,-,12,
1,100124005,NCAA,100124005,,Chris Thompson Jr.,Chris Thompson Jr.,LB,Tulsa Golden Hurricane,TLSA,100000320,OKTU,,,,,,true,,,,#002D72,The American,Tulsa,-,-,,,,,-,-,-,-,,,75,240,-,,-,-,-,-,-,0,
1,100124007,NCAA,100124007,,Zykeivous Walker,Zykeivous Walker,DL,Auburn Tigers,AUB,100000115,ALAU,,,,,,true,,,,#03244D,SEC,Auburn,-,-,,,,,-,-,-,-,,,76,296,-,,-,-,-,-,-,12,
1,100124008,NCAA,100124008,,Jeremiah Wright,Jeremiah Wright,OL,Auburn Tigers,AUB,100000115,ALAU,,,,,,true,,,,#03244D,SEC,Auburn,-,-,,,,,-,-,-,-,,,77,348,10.000,83.125,33.125,63.0,71.4,54.8,-,12,
1,100129726,NCAA,100129726,,Jaheem Joseph,Jaheem Joseph,DB,UNLV Rebels,UNLV,100000325,NVLV,,,,,,true,,,,#B10202,MWC,UNLV,-,-,,,,,-,-,-,-,,,70,200,-,,-,-,-,-,-,14,
1,100129727,NCAA,100129727,,Gunner Maldonado,Gunner Maldonado,DB,Kansas State Wildcats,KSU,100000199,KSST,,,,,,true,,,,#582C83,Big 12,Kansas State,-,-,,,,,-,-,-,-,,,71,193,-,,-,-,-,-,-,12,
1,100129732,NCAA,100129732,,Cam Porter,Cam Porter,RB,Northwestern Wildcats,NW,100000256,ILNW,,,,,,true,,,,#4E2A84,Big Ten,Northwestern,-,-,,,,,-,-,-,-,,,70,215,-,,-,-,-,-,-,2,
1,100129738,NCAA,100129738,,Hunter Welcing,Hunter Welcing,TE,Northwestern Wildcats,NW,100000256,ILNW,,,,,,true,,,,#4E2A84,Big Ten,Northwestern,-,-,,,,,-,-,-,-,,,75,250,-,,-,-,-,-,-,13,
1,100129739,NCAA,100129739,,Nigel Williams,Nigel Williams,LB,Louisville Cardinals,LOU,100000210,KYLO,,,,,,true,,,,#AD0000,ACC,Louisville,-,-,,,,,-,-,-,-,,,71,200,-,,-,-,-,-,-,12,
1,100098492,NCAA,100098492,,Zachary Franks,Zachary Franks,OL,Massachusetts Minutemen,MASS,100000216,MAUN,,,,,,true,,,,#971B2F,MAC,Massachusetts,-,-,,,,,-,-,-,-,,,77,310,-,,-,-,-,-,-,0,
1,100128321,NCAA,100128321,,Jackson Canaan,Jackson Canaan,TE,San Jose State Spartans,SJSU,100000285,CASJ,,,,,,true,,,,#FFC021,MWC,San Jose State,-,-,,,,,-,-,-,-,,,74,227,-,,-,-,-,-,-,12,
1,100128333,NCAA,100128333,,Sam Olson,Sam Olson,TE,Arizona Wildcats,ARIZ,100000109,AZUN,,,,,,true,,,,#BB003A,Big 12,Arizona,-,-,,,,,-,-,-,-,,,75,229,-,,-,-,-,-,-,13,
1,100123256,NCAA,100123256,,Jaden Muskrat,Jaden Muskrat,OL,Virginia Tech Hokies,VT,100000337,VAPI,,,,,,true,,,,#630031,ACC,Virginia Tech,-,-,,,,,-,-,-,-,,,75,298,-,,-,-,-,-,-,0,
1,100123261,NCAA,100123261,,Everitt Rogers,Everitt Rogers,DL,Houston Cougars,HOU,100000182,TXHO,,,,,,true,,,,#C90822,Big 12,Houston,-,-,,,,,-,-,-,-,,,74,300,-,,-,-,-,-,-,7,
1,100123265,NCAA,100123265,,Dillon Wade,Dillon Wade,OL,Auburn Tigers,AUB,100000115,ALAU,,,,,,true,,,,#03244D,SEC,Auburn,-,-,,,,,5.02,1.75,-,28.5,104,,76,315,10.000,79.25,31.875,69.9,81.1,61.3,-,12,
1,100124161,NCAA,100124161,,Armondous Cooley,Armondous Cooley,DL,Tulane Green Wave,TUL,100000319,LATU,,,,,,true,,,,#285C4D,The American,Tulane,-,-,,,,,-,-,-,-,,,75,305,-,,-,-,-,-,-,14,
1,100123370,NCAA,100123370,,Nick Andersen,Nick Andersen,DB,Wake Forest Demon Deacons,WF,100000339,NCWF,,,,,,true,,,,#9E7E38,ACC,Wake Forest,-,-,,,,,-,-,-,-,,,71,197,-,,-,-,-,-,-,13,
1,100123371,NCAA,100123371,,James Ash,James Ash,DL,Auburn Tigers,AUB,100000115,ALAU,,,,,,true,,,,#03244D,SEC,Auburn,-,-,,,,,-,-,-,-,,,75,302,-,,-,-,-,-,-,4,
1,100123379,NCAA,100123379,,Will Cobb,Will Cobb,OL,Wake Forest Demon Deacons,WF,100000339,NCWF,,,,,,true,,,,#9E7E38,ACC,Wake Forest,-,-,,,,,-,-,-,-,,,70,201,-,,-,-,-,-,-,13,
1,100123386,NCAA,100123386,,Mitch Griffis,Mitch Griffis,QB,Texas Tech Red Raiders,TT,100000315,TXTC,,,,,,true,,,,#CC0000,Big 12,Texas Tech,-,-,,,,,-,-,-,-,,,72,195,-,,-,-,-,-,-,7,
1,100123396,NCAA,100123396,,Luke Petitbon,Luke Petitbon,OL,Florida State Seminoles,FSU,100000167,FLST,,,,,,true,,,,#900028,ACC,Florida State,-,-,,,,,-,-,-,-,,,74,310,-,,-,-,-,-,-,12,
1,100123401,NCAA,100123401,,George Sell,George Sell,OL,Wake Forest Demon Deacons,WF,100000339,NCWF,,,,,,true,,,,#9E7E38,ACC,Wake Forest,-,-,,,,,-,-,-,-,,,76,303,-,,-,-,-,-,-,13,
1,100123404,NCAA,100123404,,Zach Vaughan,Zach Vaughan,OL,Western Michigan Broncos,WMU,100000347,MIWE,,,,,,true,,,,#7E3E09,MAC,Western Michigan,-,-,,,,,-,-,-,-,,,77,316,-,,-,-,-,-,-,10,
1,100129912,NCAA,100129912,,Dylan Barrett,Dylan Barrett,OL,Iowa State Cyclones,ISU,100000193,IAST,,,,,,true,,,,#C81030,Big 12,Iowa State,-,-,,,,,-,-,-,-,,,77,325,-,,-,-,-,-,-,12,
