team,draft_season,pos_group,pfr_player_id,avg_snap_pct,starter_is_hit,starter_is_good,contract_expiring,is_filled,is_need
HOU,2014,RB,NA,NA,NA,NA,NA,FALSE,TRUE
HOU,2014,WR,HopkDe00,0.89125,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2014,OT,BrowDu20,0.9892857142857143,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2014,EDGE,WattJ.00,0.940625,TRUE,TRUE,TRUE,FALSE,TRUE
HOU,2014,TE,DaniOw00,0.9,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2014,CB,MannDa21,0.9233333333333333,TRUE,TRUE,TRUE,FALSE,TRUE
HOU,2014,IOL,MyerCh20,1,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2014,QB,SchaMa00,0.822,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2014,LB,ReedBr00,0.9768749999999999,TRUE,TRUE,TRUE,FALSE,TRUE
HOU,2014,DL,MitcEa99,0.530625,FALSE,FALSE,TRUE,FALSE,TRUE
HOU,2014,S,NA,NA,NA,NA,NA,FALSE,TRUE
HOU,2015,RB,BlueAl00,0.289375,FALSE,FALSE,FALSE,FALSE,TRUE
HOU,2015,WR,HopkDe00,0.949375,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2015,OT,NewtDe00,0.99875,TRUE,TRUE,TRUE,FALSE,TRUE
HOU,2015,EDGE,MercWh00,0.7613333333333333,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2015,TE,GrahGa00,0.7354545454545455,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2015,CB,LewiKe00,0.95,TRUE,TRUE,TRUE,FALSE,TRUE
HOU,2015,IOL,MyerCh20,0.993125,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2015,QB,FitzRy00,0.9258333333333333,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2015,LB,CushBr99,0.7307142857142858,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2015,DL,PickRy20,0.3023076923076923,FALSE,FALSE,TRUE,FALSE,TRUE
HOU,2015,S,NA,NA,NA,NA,NA,FALSE,TRUE
HOU,2016,RB,BlueAl00,0.30625,FALSE,FALSE,FALSE,FALSE,TRUE
HOU,2016,WR,HopkDe00,0.9668749999999999,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2016,OT,NewtDe00,0.981875,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2016,EDGE,WattJ.00,0.785625,TRUE,TRUE,TRUE,FALSE,TRUE
HOU,2016,TE,GrifRy00,0.5544444444444444,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2016,CB,MoorRa00,0.9085714285714286,TRUE,TRUE,TRUE,FALSE,TRUE
HOU,2016,IOL,JoneBe01,0.999375,TRUE,TRUE,TRUE,FALSE,TRUE
HOU,2016,QB,WeedBr00,0.6799999999999999,TRUE,TRUE,TRUE,FALSE,TRUE
HOU,2016,LB,CushBr99,0.943125,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2016,DL,WilfVi20,0.54,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2016,S,NA,NA,NA,NA,NA,FALSE,TRUE
HOU,2017,RB,MillLa01,0.6307142857142857,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2017,WR,HopkDe00,0.968125,TRUE,TRUE,TRUE,FALSE,TRUE
HOU,2017,OT,BrowDu20,0.925,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2017,EDGE,MercWh00,0.906,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2017,TE,FiedC.00,0.656,TRUE,FALSE,FALSE,FALSE,TRUE
HOU,2017,CB,DempQu99,0.8607692307692307,TRUE,TRUE,TRUE,FALSE,TRUE
HOU,2017,IOL,Sua-Xa00,0.9425,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2017,QB,OsweBr00,0.9333333333333333,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2017,LB,McKiBe00,0.905625,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2017,DL,WilfVi20,0.542,TRUE,TRUE,TRUE,FALSE,TRUE
HOU,2017,S,DillK.00,0.054,FALSE,FALSE,FALSE,FALSE,TRUE
HOU,2018,RB,MillLa01,0.67375,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2018,WR,HopkDe00,0.982,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2018,OT,GiacBr20,1,TRUE,TRUE,TRUE,FALSE,TRUE
HOU,2018,EDGE,ClowJa00,0.873125,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2018,TE,GrifRy00,0.6957142857142857,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2018,CB,HalxAn00,0.9125,TRUE,TRUE,TRUE,FALSE,TRUE
HOU,2018,IOL,Sua-Xa00,0.984375,TRUE,TRUE,TRUE,FALSE,TRUE
HOU,2018,QB,WatsDe00,0.9342857142857143,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2018,LB,McKiBe00,0.930625,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2018,DL,ReadD.00,0.5828571428571429,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2018,S,DecoTr00,0.08600000000000001,FALSE,FALSE,TRUE,FALSE,TRUE
HOU,2019,RB,MillLa01,0.6457142857142857,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2019,WR,HopkDe00,0.99,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2019,OT,DaveJu00,0.941875,TRUE,FALSE,TRUE,FALSE,TRUE
HOU,2019,EDGE,WattJ.00,0.90125,TRUE,TRUE,TRUE,FALSE,TRUE
HOU,2019,TE,GrifRy00,0.7685714285714286,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2019,CB,MathTy00,0.975,TRUE,TRUE,TRUE,FALSE,TRUE
HOU,2019,IOL,MartNi00,1,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2019,QB,WatsDe00,0.99875,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2019,LB,McKiBe00,0.86625,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2019,DL,ReadD.00,0.599375,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2019,S,ReidJu00,0.85875,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2020,RB,HydeCa00,0.49062500000000003,TRUE,TRUE,TRUE,FALSE,TRUE
HOU,2020,WR,HopkDe00,0.968,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2020,OT,TunsLa00,0.9821428571428571,TRUE,TRUE,TRUE,FALSE,TRUE
HOU,2020,EDGE,WattJ.00,0.8825000000000001,TRUE,TRUE,TRUE,FALSE,TRUE
HOU,2020,TE,AkinJo00,0.60875,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2020,CB,RobyBr00,0.947,TRUE,TRUE,TRUE,FALSE,TRUE
HOU,2020,IOL,KeleSe00,1,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2020,QB,WatsDe00,0.9953333333333333,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2020,LB,McKiBe00,0.8957142857142857,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2020,DL,ReadD.00,0.616,TRUE,TRUE,TRUE,FALSE,TRUE
HOU,2020,S,ReidJu00,0.9073333333333333,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2021,RB,JohnDa08,0.7533333333333333,TRUE,TRUE,TRUE,FALSE,TRUE
HOU,2021,WR,HansCh00,0.906,TRUE,FALSE,FALSE,FALSE,TRUE
HOU,2021,OT,TunsLa00,0.9464285714285714,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2021,EDGE,WattJ.00,0.915625,TRUE,TRUE,TRUE,FALSE,TRUE
HOU,2021,TE,AkinJo00,0.5192307692307693,FALSE,FALSE,FALSE,FALSE,TRUE
HOU,2021,CB,MurrEr00,0.98,TRUE,TRUE,TRUE,FALSE,TRUE
HOU,2021,IOL,MartNi00,0.99875,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2021,QB,WatsDe00,0.9975,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2021,LB,CunnZa00,0.85625,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2021,DL,HallP.00,0.495,FALSE,FALSE,TRUE,FALSE,TRUE
HOU,2021,S,ReidJu00,0.9792307692307692,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2022,RB,JohnDa08,0.4023076923076923,FALSE,FALSE,TRUE,FALSE,TRUE
HOU,2022,WR,CookBr00,0.8325,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2022,OT,NA,NA,NA,NA,NA,FALSE,TRUE
HOU,2022,EDGE,GrugKa00,0.8264285714285714,TRUE,TRUE,TRUE,FALSE,TRUE
HOU,2022,TE,JordBr00,0.4066666666666667,FALSE,FALSE,FALSE,FALSE,TRUE
HOU,2022,CB,MitcTe00,0.8407142857142857,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2022,IOL,MorrJi00,0.8,TRUE,FALSE,FALSE,FALSE,TRUE
HOU,2022,QB,MillDa02,0.9238461538461539,TRUE,TRUE,FALSE,TRUE,FALSE
HOU,2022,LB,KirkCh00,0.9223076923076923,TRUE,TRUE,TRUE,FALSE,TRUE
HOU,2022,DL,CollMa00,0.6153333333333333,TRUE,TRUE,TRUE,FALSE,TRUE
HOU,2022,S,ReidJu00,0.8946153846153846,TRUE,TRUE,TRUE,FALSE,TRUE
STL,2014,RB,StacZa00,0.6728571428571428,TRUE,TRUE,FALSE,TRUE,FALSE
STL,2014,WR,GiveCh00,0.771875,TRUE,TRUE,FALSE,TRUE,FALSE
STL,2014,OT,LongJa20,0.8966666666666666,TRUE,TRUE,FALSE,TRUE,FALSE
STL,2014,EDGE,LongCh99,0.788125,TRUE,TRUE,FALSE,TRUE,FALSE
STL,2014,TE,CookJa02,0.715,TRUE,TRUE,FALSE,TRUE,FALSE
STL,2014,CB,JenkJa03,0.9824999999999999,TRUE,TRUE,TRUE,FALSE,TRUE
STL,2014,IOL,WellSc20,0.9466666666666667,TRUE,TRUE,FALSE,TRUE,FALSE
STL,2014,QB,BradSa00,0.9857142857142858,TRUE,TRUE,FALSE,TRUE,FALSE
STL,2014,LB,LaurJa99,0.99125,TRUE,TRUE,FALSE,TRUE,FALSE
STL,2014,DL,BrocMi00,0.7475,TRUE,TRUE,FALSE,TRUE,FALSE
STL,2014,S,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2015,RB,MasoTr00,0.5175,TRUE,FALSE,FALSE,FALSE,TRUE
STL,2015,WR,BritKe00,0.786875,TRUE,TRUE,TRUE,FALSE,TRUE
STL,2015,OT,BarkJo00,0.99375,TRUE,TRUE,TRUE,FALSE,TRUE
STL,2015,EDGE,QuinRo00,0.754375,TRUE,TRUE,FALSE,TRUE,FALSE
STL,2015,TE,CookJa02,0.678125,TRUE,TRUE,FALSE,TRUE,FALSE
STL,2015,CB,McDoTJ00,1,TRUE,TRUE,TRUE,FALSE,TRUE
STL,2015,IOL,WellSc20,0.9725,TRUE,TRUE,FALSE,TRUE,FALSE
STL,2015,QB,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2015,LB,OgleAl00,0.99625,TRUE,TRUE,FALSE,TRUE,FALSE
STL,2015,DL,DonaAa00,0.67,TRUE,TRUE,FALSE,TRUE,FALSE
STL,2015,S,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2016,RB,GurlTo01,0.5846153846153846,TRUE,TRUE,FALSE,TRUE,FALSE
STL,2016,WR,AustTa00,0.7775,TRUE,TRUE,FALSE,TRUE,FALSE
STL,2016,OT,RobiGr01,1,TRUE,TRUE,FALSE,TRUE,FALSE
STL,2016,EDGE,SimsEu99,0.6130769230769231,TRUE,TRUE,TRUE,FALSE,TRUE
STL,2016,TE,CookJa02,0.70625,TRUE,TRUE,FALSE,TRUE,FALSE
STL,2016,CB,McDoTJ00,0.9890909090909091,TRUE,TRUE,TRUE,FALSE,TRUE
STL,2016,IOL,WichCo00,0.595,FALSE,FALSE,FALSE,FALSE,TRUE
STL,2016,QB,FoleNi00,0.9836363636363636,TRUE,TRUE,FALSE,TRUE,FALSE
STL,2016,LB,LaurJa99,0.999375,TRUE,TRUE,FALSE,TRUE,FALSE
STL,2016,DL,DonaAa00,0.7925,TRUE,TRUE,FALSE,TRUE,FALSE
STL,2016,S,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2017,RB,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2017,WR,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2017,OT,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2017,EDGE,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2017,TE,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2017,CB,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2017,IOL,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2017,QB,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2017,LB,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2017,DL,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2017,S,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2018,RB,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2018,WR,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2018,OT,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2018,EDGE,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2018,TE,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2018,CB,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2018,IOL,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2018,QB,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2018,LB,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2018,DL,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2018,S,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2019,RB,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2019,WR,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2019,OT,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2019,EDGE,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2019,TE,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2019,CB,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2019,IOL,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2019,QB,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2019,LB,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2019,DL,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2019,S,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2020,RB,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2020,WR,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2020,OT,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2020,EDGE,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2020,TE,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2020,CB,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2020,IOL,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2020,QB,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2020,LB,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2020,DL,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2020,S,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2021,RB,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2021,WR,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2021,OT,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2021,EDGE,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2021,TE,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2021,CB,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2021,IOL,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2021,QB,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2021,LB,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2021,DL,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2021,S,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2022,RB,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2022,WR,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2022,OT,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2022,EDGE,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2022,TE,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2022,CB,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2022,IOL,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2022,QB,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2022,LB,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2022,DL,NA,NA,NA,NA,NA,FALSE,TRUE
STL,2022,S,NA,NA,NA,NA,NA,FALSE,TRUE
JAX,2014,RB,NA,NA,NA,NA,NA,FALSE,TRUE
JAX,2014,WR,BlacJu00,0.9349999999999999,TRUE,FALSE,FALSE,FALSE,TRUE
JAX,2014,OT,MonrEu20,1,TRUE,TRUE,TRUE,FALSE,TRUE
JAX,2014,EDGE,MincJe99,0.43125,FALSE,FALSE,TRUE,FALSE,TRUE
JAX,2014,TE,LewiMa00,0.7972727272727272,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2014,CB,CyprJo00,1,TRUE,TRUE,TRUE,FALSE,TRUE
JAX,2014,IOL,NA,NA,NA,NA,NA,FALSE,TRUE
JAX,2014,QB,HennCh01,0.8966666666666666,TRUE,TRUE,TRUE,FALSE,TRUE
JAX,2014,LB,PoluPa99,0.9886666666666667,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2014,DL,MarkSe99,0.834375,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2014,S,NA,NA,NA,NA,NA,FALSE,TRUE
JAX,2015,RB,GerhTo00,0.34500000000000003,FALSE,FALSE,FALSE,FALSE,TRUE
JAX,2015,WR,ShorCe00,0.87,TRUE,TRUE,TRUE,FALSE,TRUE
JAX,2015,OT,JoecLu00,0.951875,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2015,EDGE,HoodEv99,0.369375,FALSE,FALSE,TRUE,FALSE,TRUE
JAX,2015,TE,LewiMa00,0.8512500000000001,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2015,CB,BallAl99,0.9757142857142858,TRUE,TRUE,TRUE,FALSE,TRUE
JAX,2015,IOL,BeadZa20,1,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2015,QB,BortBl00,0.9785714285714285,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2015,LB,PoluPa99,0.9542857142857143,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2015,DL,MarkSe99,0.6437499999999999,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2015,S,NA,NA,NA,NA,NA,FALSE,TRUE
JAX,2016,RB,YeldT.00,0.7683333333333333,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2016,WR,RobiAl02,0.933125,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2016,OT,JoecLu00,0.97,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2016,EDGE,OdriJa99,0.7575,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2016,TE,ThomJu00,0.6941666666666666,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2016,CB,CyprJo00,0.9992857142857143,TRUE,TRUE,TRUE,FALSE,TRUE
JAX,2016,IOL,BeadZa20,1,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2016,QB,BortBl00,1,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2016,LB,SmitTe01,0.9878571428571429,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2016,DL,MarkSe99,0.5125,FALSE,FALSE,FALSE,FALSE,TRUE
JAX,2016,S,SampJa00,0.4275,FALSE,FALSE,FALSE,FALSE,TRUE
JAX,2017,RB,YeldT.00,0.558,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2017,WR,RobiAl02,0.9412499999999999,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2017,OT,BeacKe00,0.9766666666666667,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2017,EDGE,NgakYa00,0.649375,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2017,TE,ThomJu00,0.73,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2017,CB,CyprJo00,0.994375,TRUE,TRUE,TRUE,FALSE,TRUE
JAX,2017,IOL,CannA.00,1,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2017,QB,BortBl00,0.99875,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2017,LB,PoluPa99,0.9825,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2017,DL,JackMa02,0.66875,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2017,S,NA,NA,NA,NA,NA,FALSE,TRUE
JAX,2018,RB,FourLe00,0.6269230769230769,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2018,WR,WestDe00,0.78,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2018,OT,RobiCa00,0.844,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2018,EDGE,JackMy00,0.975625,TRUE,TRUE,TRUE,FALSE,TRUE
JAX,2018,TE,LewiMa00,0.800625,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2018,CB,RamsJa00,0.9425,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2018,IOL,CannA.00,0.99,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2018,QB,BortBl00,0.98,TRUE,TRUE,TRUE,FALSE,TRUE
JAX,2018,LB,SmitTe01,0.9392857142857143,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2018,DL,JackMa02,0.729375,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2018,S,NA,NA,NA,NA,NA,FALSE,TRUE
JAX,2019,RB,YeldT.00,0.5457142857142857,TRUE,TRUE,TRUE,FALSE,TRUE
JAX,2019,WR,MoncDo00,0.785625,TRUE,TRUE,TRUE,FALSE,TRUE
JAX,2019,OT,FlowEr00,0.9,TRUE,TRUE,TRUE,FALSE,TRUE
JAX,2019,EDGE,JackMy00,1,TRUE,TRUE,TRUE,FALSE,TRUE
JAX,2019,TE,SefeAu00,0.658,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2019,CB,RamsJa00,0.995625,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2019,IOL,CannA.00,0.9526666666666667,TRUE,TRUE,TRUE,FALSE,TRUE
JAX,2019,QB,BortBl00,0.9061538461538462,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2019,LB,SmitTe01,0.99625,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2019,DL,JackMa02,0.61125,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2019,S,HarrRo02,0.35357142857142854,FALSE,FALSE,FALSE,FALSE,TRUE
JAX,2020,RB,FourLe00,0.886,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2020,WR,CharDJ00,0.82,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2020,OT,TaylJa02,1,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2020,EDGE,JackMy00,0.8754545454545455,TRUE,TRUE,TRUE,FALSE,TRUE
JAX,2020,TE,O'ShJa00,0.628,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2020,CB,RamsJa00,0.6633333333333333,FALSE,FALSE,TRUE,FALSE,TRUE
JAX,2020,IOL,LindBr00,0.996875,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2020,QB,MinsGa00,0.9578571428571429,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2020,LB,AlleJo03,0.6025,FALSE,FALSE,TRUE,FALSE,TRUE
JAX,2020,DL,DareMa00,0.5233333333333333,FALSE,FALSE,FALSE,FALSE,TRUE
JAX,2020,S,HarrRo02,0.8978571428571429,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2021,RB,ThomCh03,0.29375,FALSE,FALSE,TRUE,FALSE,TRUE
JAX,2021,WR,CharDJ00,0.8353846153846154,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2021,OT,TaylJa02,1,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2021,EDGE,SchoJo00,0.989375,TRUE,TRUE,TRUE,FALSE,TRUE
JAX,2021,TE,EifeTy00,0.558,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2021,CB,HendCJ00,0.85875,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2021,IOL,CannA.00,0.9426666666666667,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2021,QB,LutoJa00,1,TRUE,FALSE,FALSE,FALSE,TRUE
JAX,2021,LB,AlleJo03,0.715,TRUE,TRUE,TRUE,FALSE,TRUE
JAX,2021,DL,HamiDa02,0.5363636363636364,FALSE,FALSE,FALSE,FALSE,TRUE
JAX,2021,S,JoneJo06,0.75,TRUE,FALSE,TRUE,FALSE,TRUE
JAX,2022,RB,HydeCa00,0.37416666666666665,FALSE,FALSE,FALSE,FALSE,TRUE
JAX,2022,WR,JoneMa02,0.9041176470588236,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2022,OT,TaylJa02,1,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2022,EDGE,JackMy00,0.9400000000000001,TRUE,TRUE,TRUE,FALSE,TRUE
JAX,2022,TE,O'ShJa00,0.6085714285714285,TRUE,TRUE,TRUE,FALSE,TRUE
JAX,2022,CB,GrifSh00,0.965,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2022,IOL,LindBr00,0.9144444444444444,TRUE,TRUE,TRUE,FALSE,TRUE
JAX,2022,QB,LawrTr00,0.9929411764705882,TRUE,TRUE,FALSE,TRUE,FALSE
JAX,2022,LB,WilsDa02,0.7858823529411765,TRUE,TRUE,TRUE,FALSE,TRUE
JAX,2022,DL,BrowMa01,0.4364705882352941,FALSE,FALSE,FALSE,FALSE,TRUE
JAX,2022,S,JenkRa00,0.9057142857142857,TRUE,TRUE,FALSE,TRUE,FALSE
BUF,2014,RB,SpilC.00,0.362,FALSE,FALSE,FALSE,FALSE,TRUE
BUF,2014,WR,WoodRo02,0.89,TRUE,TRUE,FALSE,TRUE,FALSE
BUF,2014,OT,UrbiKr20,0.985,TRUE,TRUE,TRUE,FALSE,TRUE
BUF,2014,EDGE,WillMa22,0.88125,TRUE,TRUE,FALSE,TRUE,FALSE
BUF,2014,TE,ChanSc00,0.79,TRUE,TRUE,TRUE,FALSE,TRUE
BUF,2014,CB,WillAa00,0.91,TRUE,TRUE,TRUE,FALSE,TRUE
BUF,2014,IOL,GlenCo00,1,TRUE,TRUE,TRUE,FALSE,TRUE
BUF,2014,QB,ManuEJ00,0.958,TRUE,FALSE,FALSE,FALSE,TRUE
BUF,2014,LB,AlonKi00,1,TRUE,TRUE,TRUE,FALSE,TRUE
BUF,2014,DL,WillKy20,0.825625,TRUE,TRUE,FALSE,TRUE,FALSE
BUF,2014,S,NA,NA,NA,NA,NA,FALSE,TRUE
BUF,2015,RB,SpilC.00,0.31666666666666665,FALSE,FALSE,TRUE,FALSE,TRUE
BUF,2015,WR,WatkSa00,0.966875,TRUE,TRUE,FALSE,TRUE,FALSE
BUF,2015,OT,WillCh03,0.7366666666666667,TRUE,TRUE,TRUE,FALSE,TRUE
BUF,2015,EDGE,WillMa22,0.73125,TRUE,TRUE,FALSE,TRUE,FALSE
BUF,2015,TE,ChanSc00,0.700625,TRUE,TRUE,FALSE,TRUE,FALSE
BUF,2015,CB,GilmSt00,0.8942857142857142,TRUE,TRUE,FALSE,TRUE,FALSE
